-0.040,0.001
-0.054,0.002
-0.069,0.003
-0.086,0.004
-0.102,0.005
-0.118,0.006
-0.133,0.008
-0.146,0.009
-0.157,0.010
-0.166,0.010
-0.172,0.011
-0.174,0.011
-0.173,0.011
-0.168,0.011
-0.159,0.011
-0.147,0.010
-0.131,0.009
-0.113,0.008
-0.092,0.006
-0.069,0.005
-0.045,0.003
-0.020,0.001
0.005,-0.001
0.029,-0.002
0.051,-0.004
0.071,-0.005
0.088,-0.007
0.102,-0.008
0.112,-0.009
0.118,-0.009
0.121,-0.010
0.120,-0.010
0.115,-0.009
0.107,-0.009
0.097,-0.008
0.085,-0.007
0.072,-0.006
0.058,-0.005
0.045,-0.003
0.034,-0.002
0.025,-0.001
0.018,-0.001
0.015,0.000
0.016,0.000
0.021,0.000
0.030,0.000
0.044,-0.001
0.061,-0.002
0.081,-0.003
0.104,-0.004
0.128,-0.006
0.153,-0.008
0.177,-0.009
0.200,-0.011
0.220,-0.013
0.236,-0.014
0.248,-0.015
0.254,-0.016
0.254,-0.017
0.247,-0.017
0.233,-0.016
0.212,-0.015
0.185,-0.013
0.152,-0.011
0.113,-0.009
0.071,-0.006
0.025,-0.003
-0.022,0.000
-0.069,0.004
-0.115,0.007
-0.157,0.010
-0.196,0.013
-0.230,0.015
-0.257,0.018
-0.277,0.019
-0.288,0.020
-0.292,0.021
-0.288,0.021
-0.276,0.020
-0.256,0.019
-0.230,0.017
-0.198,0.014
-0.162,0.012
-0.123,0.009
-0.082,0.006
-0.040,0.002
0.000,-0.001
0.039,-0.004
0.074,-0.007
0.105,-0.009
0.132,-0.011
0.153,-0.013
0.169,-0.014
0.180,-0.015
0.186,-0.016
0.187,-0.016
0.185,-0.016
0.180,-0.015
0.173,-0.014
0.165,-0.013
0.156,-0.012
0.148,-0.011
0.142,-0.010
0.137,-0.009
0.135,-0.008
0.135,-0.008
0.137,-0.008
0.142,-0.008
0.149,-0.008
0.157,-0.008
0.167,-0.009
0.176,-0.009
0.184,-0.010
0.191,-0.011
0.196,-0.011
0.198,-0.012
0.197,-0.012
0.193,-0.012
0.185,-0.012
0.173,-0.011
0.159,-0.010
0.142,-0.009
0.124,-0.008
0.105,-0.007
0.085,-0.005
0.067,-0.004
0.051,-0.003
0.038,-0.002
0.029,-0.001
0.024,-0.000
0.024,0.000
0.029,-0.000
0.039,-0.000
0.054,-0.001
0.073,-0.002
0.095,-0.004
0.119,-0.006
0.144,-0.007
0.168,-0.009
0.190,-0.011
0.209,-0.013
0.222,-0.014
0.230,-0.015
0.231,-0.016
0.223,-0.016
0.208,-0.016
0.184,-0.014
0.152,-0.013
0.112,-0.010
0.066,-0.008
0.014,-0.004
-0.042,-0.001
-0.100,0.003
-0.159,0.007
-0.215,0.012
-0.268,0.015
-0.315,0.019
-0.355,0.022
-0.387,0.025
-0.408,0.027
-0.419,0.028
-0.418,0.028
-0.406,0.028
-0.383,0.026
-0.350,0.024
-0.307,0.021
-0.257,0.018
-0.201,0.014
-0.140,0.010
-0.077,0.005
-0.014,0.000
0.047,-0.005
0.105,-0.009
0.158,-0.013
0.203,-0.017
0.241,-0.020
0.270,-0.022
0.290,-0.024
0.301,-0.025
0.303,-0.025
0.297,-0.025
0.283,-0.024
0.263,-0.022
0.238,-0.020
0.209,-0.017
0.178,-0.015
0.145,-0.012
0.114,-0.009
0.085,-0.006
0.058,-0.004
0.035,-0.002
0.015,0.000
0.000,0.002
-0.010,0.003
-0.017,0.004
-0.020,0.004
-0.020,0.004
-0.019,0.004
-0.016,0.003
-0.014,0.003
-0.012,0.002
-0.012,0.002
-0.014,0.001
-0.020,0.001
-0.029,0.001
-0.042,0.002
-0.058,0.002
-0.078,0.003
-0.101,0.004
-0.126,0.006
-0.153,0.007
-0.180,0.009
-0.206,0.011
-0.231,0.013
-0.253,0.014
-0.271,0.016
-0.285,0.017
-0.293,0.018
-0.296,0.018
-0.292,0.018
-0.282,0.018
-0.265,0.017
-0.243,0.015
-0.215,0.014
-0.181,0.011
-0.144,0.009
-0.103,0.006
-0.059,0.003
-0.014,-0.000
0.032,-0.003
0.077,-0.006
0.121,-0.009
0.163,-0.012
0.202,-0.015
0.239,-0.018
0.271,-0.020
0.300,-0.022
0.325,-0.023
0.346,-0.025
0.362,-0.025
0.375,-0.026
0.384,-0.026
0.388,-0.026
0.390,-0.026
0.388,-0.026
0.382,-0.025
0.374,-0.024
0.362,-0.023
0.348,-0.022
0.331,-0.020
0.311,-0.019
0.289,-0.017
0.264,-0.015
0.237,-0.013
0.208,-0.011
0.177,-0.009
0.144,-0.007
0.111,-0.005
0.077,-0.003
0.043,-0.001
0.009,0.002
-0.023,0.004
-0.053,0.006
-0.081,0.007
-0.106,0.009
-0.128,0.010
-0.145,0.011
-0.159,0.012
-0.167,0.013
-0.171,0.013
-0.171,0.013
-0.166,0.012
-0.157,0.011
-0.144,0.010
-0.129,0.009
-0.111,0.007
-0.092,0.006
-0.071,0.004
-0.051,0.002
-0.032,0.001
-0.014,-0.001
0.002,-0.002
0.015,-0.003
0.026,-0.004
0.034,-0.005
0.038,-0.006
0.039,-0.006
0.038,-0.006
0.034,-0.006
0.028,-0.005
0.020,-0.004
0.012,-0.004
0.003,-0.003
-0.005,-0.002
-0.013,-0.001
-0.020,-0.001
-0.025,0.000
-0.028,0.001
-0.029,0.001
-0.028,0.001
-0.025,0.001
-0.020,0.001
-0.014,0.001
-0.007,0.000
0.000,-0.000
0.007,-0.001
0.013,-0.001
0.018,-0.002
0.021,-0.002
0.022,-0.002
0.020,-0.003
0.015,-0.003
0.008,-0.002
-0.003,-0.002
-0.017,-0.001
-0.034,0.000
-0.052,0.001
-0.073,0.002
-0.095,0.004
-0.117,0.005
-0.140,0.007
-0.162,0.009
-0.183,0.010
-0.203,0.011
-0.220,0.013
-0.235,0.014
-0.246,0.015
-0.255,0.015
-0.261,0.016
-0.264,0.016
-0.264,0.016
-0.261,0.016
-0.257,0.015
-0.250,0.015
-0.241,0.014
-0.232,0.013
-0.222,0.012
-0.212,0.012
-0.202,0.011
-0.193,0.010
-0.185,0.009
-0.178,0.008
-0.172,0.008
-0.167,0.007
-0.164,0.007
-0.162,0.007
-0.161,0.007
-0.161,0.007
-0.162,0.007
-0.164,0.007
-0.166,0.007
-0.169,0.008
-0.172,0.008
-0.174,0.008
-0.177,0.009
-0.179,0.009
-0.181,0.009
-0.183,0.009
-0.185,0.010
-0.187,0.010
-0.189,0.010
-0.190,0.010
-0.192,0.010
-0.193,0.010
-0.195,0.011
-0.196,0.011
-0.197,0.011
-0.198,0.011
-0.199,0.011
-0.199,0.011
-0.198,0.011
-0.196,0.011
-0.193,0.011
-0.188,0.011
-0.182,0.010
-0.175,0.010
-0.165,0.009
-0.154,0.009
-0.141,0.008
-0.127,0.007
-0.111,0.006
-0.094,0.005
-0.076,0.004
-0.058,0.003
-0.039,0.002
-0.021,0.000
-0.004,-0.001
0.013,-0.002
0.029,-0.003
0.042,-0.004
0.055,-0.005
0.065,-0.005
0.073,-0.006
0.080,-0.006
0.085,-0.006
0.088,-0.006
0.091,-0.006
0.092,-0.006
0.092,-0.006
0.092,-0.006
0.091,-0.006
0.091,-0.005
0.092,-0.005
0.092,-0.005
0.094,-0.005
0.096,-0.005
0.099,-0.005
0.102,-0.005
0.105,-0.005
0.109,-0.005
0.112,-0.006
0.115,-0.006
0.116,-0.006
0.117,-0.006
0.115,-0.006
0.112,-0.006
0.107,-0.006
0.100,-0.006
0.090,-0.005
0.079,-0.004
0.066,-0.004
0.052,-0.003
0.036,-0.002
0.020,-0.001
0.004,0.000
-0.011,0.001
-0.025,0.002
-0.038,0.003
-0.048,0.004
-0.056,0.005
-0.061,0.005
-0.063,0.005
-0.061,0.005
-0.056,0.005
-0.049,0.004
-0.038,0.004
-0.025,0.003
-0.011,0.002
0.005,0.001
0.021,-0.001
0.037,-0.002
0.053,-0.003
0.067,-0.004
0.079,-0.006
0.089,-0.006
0.096,-0.007
0.100,-0.008
0.101,-0.008
0.099,-0.008
0.093,-0.008
0.085,-0.007
0.075,-0.006
0.062,-0.006
0.048,-0.005
0.033,-0.003
0.018,-0.002
0.003,-0.001
-0.012,0.000
-0.026,0.001
-0.038,0.002
-0.049,0.003
-0.058,0.004
-0.065,0.004
-0.071,0.005
-0.076,0.005
-0.079,0.005
-0.081,0.005
-0.084,0.005
-0.086,0.005
-0.089,0.005
-0.093,0.005
-0.098,0.005
-0.104,0.006
-0.112,0.006
-0.121,0.006
-0.132,0.007
-0.144,0.007
-0.157,0.008
-0.170,0.009
-0.183,0.009
-0.196,0.010
-0.207,0.011
-0.217,0.012
-0.223,0.012
-0.227,0.013
-0.227,0.013
-0.223,0.013
-0.215,0.013
-0.202,0.012
-0.184,0.011
-0.163,0.010
-0.137,0.008
-0.108,0.006
-0.075,0.004
-0.040,0.002
-0.004,-0.001
0.034,-0.003
0.071,-0.006
0.107,-0.008
0.142,-0.010
0.174,-0.013
0.203,-0.015
0.228,-0.016
0.248,-0.018
0.264,-0.019
0.275,-0.020
0.281,-0.020
0.282,-0.020
0.278,-0.020
0.269,-0.019
0.256,-0.018
0.240,-0.017
0.220,-0.015
0.198,-0.013
0.174,-0.011
0.150,-0.009
0.124,-0.007
0.098,-0.005
0.074,-0.004
0.050,-0.002
0.028,-0.000
0.009,0.001
-0.008,0.003
-0.022,0.004
-0.033,0.004
-0.040,0.005
-0.044,0.005
-0.044,0.005
-0.041,0.005
-0.034,0.004
-0.024,0.004
-0.010,0.003
0.007,0.001
0.027,-0.000
0.049,-0.002
0.073,-0.003
0.099,-0.005
0.126,-0.007
0.153,-0.009
0.181,-0.011
0.208,-0.013
0.234,-0.015
0.258,-0.017
0.280,-0.018
0.299,-0.020
0.314,-0.021
0.324,-0.022
0.330,-0.022
0.330,-0.022
0.325,-0.022
0.314,-0.021
0.297,-0.020
0.275,-0.019
0.247,-0.017
0.213,-0.015
0.175,-0.012
0.133,-0.010
0.087,-0.006
0.039,-0.003
-0.011,0.000
-0.061,0.004
-0.111,0.007
-0.159,0.010
-0.205,0.013
-0.247,0.016
-0.285,0.019
-0.317,0.021
-0.343,0.023
-0.363,0.024
-0.376,0.025
-0.381,0.026
-0.380,0.025
-0.372,0.025
-0.357,0.023
-0.336,0.022
-0.310,0.020
-0.280,0.017
-0.246,0.015
-0.209,0.012
-0.171,0.009
-0.133,0.006
-0.096,0.003
-0.060,0.001
-0.027,-0.002
0.002,-0.004
0.027,-0.006
0.047,-0.008
0.062,-0.009
0.071,-0.010
0.075,-0.010
0.073,-0.010
0.067,-0.009
0.056,-0.009
0.041,-0.007
0.022,-0.006
0.001,-0.004
-0.021,-0.002
-0.044,-0.000
-0.066,0.002
-0.087,0.003
-0.107,0.005
-0.123,0.007
-0.136,0.008
-0.145,0.009
-0.150,0.010
-0.150,0.010
-0.146,0.010
-0.138,0.010
-0.125,0.009
-0.109,0.008
-0.089,0.007
-0.067,0.005
-0.044,0.003
-0.019,0.002
0.005,-0.000
0.029,-0.002
0.051,-0.004
0.071,-0.005
0.088,-0.007
0.101,-0.008
0.110,-0.009
0.115,-0.009
0.116,-0.010
0.112,-0.009
0.104,-0.009
0.091,-0.008
0.075,-0.007
0.057,-0.006
0.035,-0.004
0.012,-0.003
-0.011,-0.001
-0.035,0.001
-0.058,0.003
-0.079,0.005
-0.098,0.006
-0.114,0.007
-0.126,0.009
-0.134,0.009
-0.137,0.010
-0.136,0.010
-0.131,0.010
-0.120,0.009
-0.106,0.008
-0.088,0.007
-0.067,0.005
-0.043,0.004
-0.017,0.002
0.010,-0.000
0.037,-0.002
0.063,-0.004
0.087,-0.006
0.110,-0.008
0.129,-0.009
0.146,-0.011
0.158,-0.012
0.166,-0.012
0.170,-0.013
0.170,-0.013
0.166,-0.013
0.159,-0.012
0.148,-0.011
0.135,-0.010
0.120,-0.009
0.104,-0.008
0.087,-0.006
0.071,-0.005
0.055,-0.004
0.041,-0.002
0.030,-0.001
0.020,-0.000
0.013,0.000
0.009,0.001
0.008,0.001
0.009,0.001
0.011,0.001
0.016,0.001
0.021,0.000
0.026,-0.000
0.031,-0.001
0.035,-0.002
0.038,-0.002
0.038,-0.002
0.035,-0.003
0.030,-0.003
0.022,-0.002
0.010,-0.002
-0.004,-0.001
-0.021,-0.000
-0.040,0.001
-0.060,0.002
-0.080,0.003
-0.100,0.005
-0.120,0.006
-0.137,0.008
-0.152,0.009
-0.164,0.010
-0.172,0.010
-0.176,0.011
-0.175,0.011
-0.171,0.011
-0.162,0.010
-0.150,0.010
-0.135,0.009
-0.118,0.007
-0.099,0.006
-0.080,0.005
-0.061,0.003
-0.044,0.002
-0.029,0.000
-0.017,-0.001
-0.008,-0.002
-0.003,-0.002
-0.003,-0.003
-0.006,-0.003
-0.014,-0.002
-0.025,-0.002
-0.040,-0.001
-0.056,0.000
-0.074,0.002
-0.093,0.003
-0.111,0.004
-0.127,0.006
-0.142,0.007
-0.154,0.008
-0.162,0.009
-0.166,0.010
-0.166,0.010
-0.162,0.010
-0.155,0.010
-0.144,0.009
-0.129,0.008
-0.113,0.007
-0.096,0.006
-0.078,0.005
-0.060,0.003
-0.043,0.002
-0.029,0.001
-0.016,-0.000
-0.007,-0.001
-0.001,-0.002
0.002,-0.002
0.002,-0.003
-0.000,-0.002
-0.005,-0.002
-0.011,-0.002
-0.018,-0.001
-0.025,-0.000
-0.031,0.000
-0.035,0.001
-0.037,0.001
-0.036,0.002
-0.032,0.002
-0.024,0.002
-0.012,0.001
0.002,0.001
0.019,-0.000
0.039,-0.002
0.059,-0.003
0.080,-0.004
0.100,-0.006
0.119,-0.007
0.135,-0.008
0.147,-0.009
0.154,-0.010
0.156,-0.011
0.153,-0.011
0.144,-0.011
0.129,-0.010
0.109,-0.009
0.084,-0.007
0.055,-0.005
0.024,-0.003
-0.009,-0.001
-0.042,0.001
-0.075,0.004
-0.105,0.006
-0.131,0.008
-0.152,0.010
-0.168,0.012
-0.177,0.013
-0.179,0.013
-0.173,0.013
-0.161,0.013
-0.142,0.011
-0.116,0.010
-0.085,0.008
-0.050,0.005
-0.012,0.003
0.029,-0.000
0.069,-0.003
0.109,-0.006
0.146,-0.009
0.180,-0.012
0.210,-0.014
0.234,-0.016
0.253,-0.018
0.265,-0.019
0.271,-0.020
0.271,-0.020
0.264,-0.020
0.252,-0.019
0.235,-0.018
0.214,-0.016
0.190,-0.014
0.164,-0.012
0.137,-0.010
0.109,-0.008
0.082,-0.005
0.056,-0.003
0.032,-0.001
0.011,0.000
-0.007,0.002
-0.022,0.003
-0.034,0.004
-0.041,0.005
-0.045,0.005
-0.046,0.005
-0.044,0.005
-0.038,0.005
-0.030,0.004
-0.020,0.003
-0.008,0.002
0.006,0.001
0.021,-0.000
0.037,-0.002
0.053,-0.003
0.070,-0.004
0.086,-0.006
0.102,-0.007
0.118,-0.008
0.132,-0.009
0.145,-0.010
0.156,-0.011
0.164,-0.012
0.171,-0.012
0.174,-0.012
0.174,-0.012
0.171,-0.012
0.165,-0.012
0.154,-0.011
0.140,-0.010
0.123,-0.009
0.102,-0.008
0.079,-0.006
0.053,-0.005
0.026,-0.003
-0.003,-0.001
-0.031,0.001
-0.059,0.003
-0.085,0.005
-0.108,0.007
-0.128,0.008
-0.143,0.009
-0.153,0.010
-0.157,0.011
-0.156,0.011
-0.149,0.011
-0.135,0.010
-0.116,0.009
-0.092,0.007
-0.063,0.005
-0.032,0.003
0.002,0.001
0.037,-0.002
0.071,-0.005
0.103,-0.007
0.132,-0.009
0.156,-0.012
0.175,-0.013
0.187,-0.015
0.191,-0.015
0.188,-0.015
0.177,-0.015
0.158,-0.014
0.132,-0.013
0.098,-0.010
0.059,-0.008
0.015,-0.005
-0.032,-0.002
-0.081,0.002
-0.131,0.006
-0.180,0.009
-0.227,0.013
-0.270,0.016
-0.308,0.019
-0.341,0.022
-0.366,0.024
-0.385,0.025
-0.397,0.026
-0.402,0.027
-0.400,0.026
-0.391,0.026
-0.377,0.025
-0.358,0.023
-0.336,0.021
-0.310,0.019
-0.283,0.017
-0.255,0.015
-0.227,0.012
-0.200,0.010
-0.175,0.008
-0.153,0.006
-0.132,0.004
-0.115,0.003
-0.100,0.002
-0.089,0.001
-0.080,0.000
-0.073,-0.000
-0.069,-0.000
-0.066,-0.000
-0.064,-0.000
-0.064,0.000
-0.064,0.000
-0.064,0.001
-0.065,0.001
-0.065,0.002
-0.066,0.002
-0.066,0.002
-0.067,0.002
-0.067,0.003
-0.068,0.003
-0.070,0.003
-0.072,0.003
-0.074,0.004
-0.077,0.004
-0.081,0.004
-0.085,0.004
-0.090,0.005
-0.094,0.005
-0.099,0.005
-0.103,0.006
-0.107,0.006
-0.109,0.006
-0.110,0.006
-0.110,0.007
-0.109,0.007
-0.105,0.006
-0.100,0.006
-0.094,0.006
-0.086,0.005
-0.077,0.005
-0.067,0.004
-0.057,0.003
-0.047,0.003
-0.037,0.002
-0.028,0.001
-0.020,0.001
-0.014,0.000
-0.009,-0.000
-0.006,-0.001
-0.005,-0.001
-0.005,-0.001
-0.007,-0.001
-0.009,-0.001
-0.012,-0.000
-0.015,-0.000
-0.018,0.000
-0.020,0.001
-0.021,0.001
-0.020,0.001
-0.017,0.001
-0.012,0.001
-0.005,0.001
0.005,0.000
0.016,-0.000
0.029,-0.001
0.044,-0.002
0.059,-0.003
0.075,-0.004
0.090,-0.005
0.103,-0.006
0.115,-0.007
0.125,-0.008
0.131,-0.008
0.134,-0.009
0.134,-0.009
0.130,-0.009
0.123,-0.009
0.112,-0.008
0.098,-0.007
0.082,-0.006
0.064,-0.005
0.046,-0.003
0.027,-0.002
0.008,-0.001
-0.009,0.001
-0.023,0.002
-0.036,0.003
-0.044,0.004
-0.050,0.004
-0.051,0.005
-0.049,0.005
-0.044,0.004
-0.035,0.004
-0.023,0.003
-0.009,0.002
0.006,0.001
0.022,-0.000
0.038,-0.002
0.054,-0.003
0.068,-0.004
0.079,-0.005
0.089,-0.006
0.095,-0.007
0.098,-0.007
0.098,-0.008
0.095,-0.008
0.089,-0.007
0.081,-0.007
0.071,-0.006
0.059,-0.005
0.047,-0.004
0.035,-0.003
0.024,-0.002
0.013,-0.001
0.005,-0.001
-0.002,0.000
-0.006,0.001
-0.007,0.001
-0.007,0.001
-0.003,0.001
0.002,0.001
0.009,0.000
0.017,-0.000
0.026,-0.001
0.034,-0.002
0.042,-0.002
0.049,-0.003
0.054,-0.004
0.056,-0.004
0.057,-0.004
0.055,-0.004
0.049,-0.004
0.042,-0.004
0.032,-0.004
0.020,-0.003
0.006,-0.002
-0.008,-0.001
-0.023,0.000
-0.038,0.001
-0.051,0.002
-0.063,0.003
-0.073,0.004
-0.080,0.005
-0.084,0.005
-0.085,0.005
-0.082,0.005
-0.076,0.005
-0.067,0.005
-0.056,0.004
-0.042,0.003
-0.026,0.002
-0.010,0.001
0.007,-0.001
0.023,-0.002
0.038,-0.003
0.051,-0.004
0.061,-0.005
0.069,-0.006
0.073,-0.006
0.074,-0.007
0.072,-0.007
0.066,-0.006
0.057,-0.006
0.046,-0.005
0.032,-0.004
0.017,-0.003
0.001,-0.002
-0.015,-0.001
-0.030,0.001
-0.044,0.002
-0.055,0.003
-0.065,0.004
-0.070,0.004
-0.073,0.005
-0.072,0.005
-0.067,0.005
-0.059,0.004
-0.048,0.004
-0.034,0.003
-0.017,0.002
0.001,0.001
0.020,-0.001
0.039,-0.002
0.058,-0.004
0.076,-0.005
0.092,-0.006
0.106,-0.008
0.118,-0.009
0.126,-0.009
0.131,-0.010
0.132,-0.010
0.130,-0.010
0.125,-0.010
0.117,-0.009
0.106,-0.009
0.093,-0.008
0.077,-0.006
0.060,-0.005
0.042,-0.004
0.023,-0.002
0.003,-0.001
-0.017,0.000
-0.036,0.002
-0.056,0.003
-0.075,0.005
-0.093,0.006
-0.111,0.007
-0.129,0.008
-0.146,0.009
-0.163,0.010
-0.179,0.011
-0.195,0.012
-0.211,0.013
-0.227,0.014
-0.241,0.014
-0.255,0.015
-0.268,0.016
-0.280,0.016
-0.290,0.017
-0.299,0.017
-0.305,0.018
-0.308,0.018
-0.308,0.018
-0.304,0.018
-0.297,0.017
-0.286,0.016
-0.271,0.015
-0.252,0.014
-0.229,0.013
-0.202,0.011
-0.172,0.009
-0.139,0.007
-0.105,0.005
-0.068,0.002
-0.031,-0.000
0.006,-0.003
0.043,-0.005
0.078,-0.007
0.110,-0.010
0.140,-0.012
0.167,-0.013
0.189,-0.015
0.207,-0.016
0.221,-0.017
0.230,-0.017
0.235,-0.018
0.235,-0.017
0.231,-0.017
0.223,-0.016
0.212,-0.015
0.199,-0.014
0.183,-0.013
0.165,-0.011
0.147,-0.010
0.129,-0.008
0.110,-0.006
0.091,-0.005
0.074,-0.003
0.057,-0.002
0.042,-0.001
0.028,0.000
0.015,0.001
0.002,0.002
-0.009,0.003
-0.019,0.003
-0.029,0.004
-0.039,0.004
-0.049,0.004
-0.059,0.005
-0.070,0.005
-0.080,0.006
-0.092,0.006
-0.103,0.007
-0.115,0.007
-0.127,0.008
-0.138,0.008
-0.149,0.009
-0.158,0.009
-0.167,0.010
-0.173,0.010
-0.177,0.010
-0.179,0.011
-0.178,0.011
-0.174,0.010
-0.166,0.010
-0.156,0.009
-0.143,0.008
-0.128,0.007
-0.110,0.006
-0.090,0.005
-0.069,0.003
-0.047,0.002
-0.025,0.000
-0.003,-0.001
0.017,-0.003
0.036,-0.004
0.052,-0.005
0.066,-0.006
0.077,-0.007
0.084,-0.008
0.088,-0.008
0.089,-0.008
0.086,-0.008
0.080,-0.008
0.072,-0.007
0.061,-0.006
0.049,-0.005
0.036,-0.004
0.023,-0.003
0.009,-0.002
-0.003,-0.001
-0.014,0.000
-0.022,0.001
-0.029,0.002
-0.033,0.003
-0.034,0.003
-0.031,0.003
-0.027,0.003
-0.019,0.002
-0.009,0.002
0.003,0.001
0.017,-0.000
0.031,-0.001
0.046,-0.002
0.061,-0.003
0.074,-0.004
0.087,-0.005
0.097,-0.006
0.105,-0.007
0.110,-0.008
0.111,-0.008
0.110,-0.008
0.105,-0.008
0.096,-0.007
0.084,-0.007
0.069,-0.006
0.052,-0.005
0.032,-0.003
0.010,-0.002
-0.013,-0.000
-0.037,0.001
-0.061,0.003
-0.085,0.005
-0.107,0.006
-0.129,0.008
-0.148,0.009
-0.166,0.010
-0.181,0.012
-0.193,0.012
-0.203,0.013
-0.209,0.013
-0.213,0.014
-0.214,0.014
-0.213,0.013
-0.209,0.013
-0.204,0.013
-0.198,0.012
-0.190,0.011
-0.182,0.010
-0.173,0.010
-0.165,0.009
-0.157,0.008
-0.150,0.007
-0.144,0.007
-0.140,0.006
-0.137,0.006
-0.136,0.006
-0.137,0.006
-0.139,0.006
-0.143,0.006
-0.148,0.006
-0.155,0.007
-0.162,0.007
-0.171,0.008
-0.179,0.008
-0.188,0.009
-0.196,0.010
-0.205,0.010
-0.212,0.011
-0.218,0.012
-0.223,0.012
-0.226,0.012
-0.227,0.013
-0.227,0.013
-0.224,0.013
-0.219,0.012
-0.212,0.012
-0.203,0.012
-0.191,0.011
-0.178,0.010
-0.162,0.009
-0.144,0.008
-0.124,0.007
-0.103,0.005
-0.079,0.004
-0.055,0.002
-0.030,0.001
-0.004,-0.001
0.023,-0.003
0.050,-0.004
0.076,-0.006
0.101,-0.008
0.125,-0.009
0.148,-0.011
0.168,-0.012
0.186,-0.013
0.201,-0.014
0.212,-0.015
0.220,-0.015
0.223,-0.015
0.222,-0.015
0.217,-0.015
0.207,-0.014
0.193,-0.013
0.175,-0.012
0.153,-0.010
0.128,-0.009
0.100,-0.007
0.070,-0.004
0.039,-0.002
0.007,0.000
-0.025,0.002
-0.056,0.005
-0.085,0.007
-0.111,0.009
-0.134,0.010
-0.154,0.012
-0.169,0.013
-0.180,0.014
-0.186,0.014
-0.187,0.014
-0.184,0.014
-0.177,0.013
-0.166,0.012
-0.151,0.011
-0.134,0.010
-0.115,0.008
-0.094,0.007
-0.072,0.005
-0.051,0.003
-0.030,0.001
-0.011,-0.000
0.007,-0.002
0.022,-0.003
0.035,-0.004
0.045,-0.005
0.053,-0.006
0.058,-0.006
0.060,-0.006
0.060,-0.006
0.057,-0.006
0.053,-0.006
0.046,-0.005
0.038,-0.004
0.029,-0.004
0.018,-0.003
0.007,-0.002
-0.005,-0.001
-0.019,0.000
-0.032,0.001
-0.047,0.002
-0.062,0.003
-0.078,0.004
-0.095,0.005
-0.112,0.006
-0.130,0.008
-0.147,0.009
-0.165,0.010
-0.183,0.011
-0.200,0.012
-0.216,0.013
-0.230,0.014
-0.242,0.015
-0.251,0.015
-0.258,0.016
-0.261,0.016
-0.260,0.016
-0.255,0.016
-0.246,0.015
-0.232,0.014
-0.214,0.013
-0.192,0.012
-0.167,0.010
-0.139,0.008
-0.109,0.006
-0.077,0.004
-0.045,0.002
-0.012,-0.001
0.019,-0.003
0.049,-0.005
0.076,-0.007
0.100,-0.009
0.121,-0.010
0.138,-0.011
0.152,-0.012
0.162,-0.013
0.168,-0.013
0.172,-0.013
0.173,-0.013
0.173,-0.013
0.171,-0.012
0.170,-0.012
0.170,-0.011
0.171,-0.011
0.174,-0.011
0.179,-0.011
0.188,-0.011
0.200,-0.011
0.215,-0.011
0.234,-0.012
0.254,-0.013
0.276,-0.015
0.300,-0.016
0.324,-0.018
0.346,-0.019
0.367,-0.021
0.385,-0.022
0.399,-0.023
0.408,-0.024
0.412,-0.025
0.410,-0.025
0.401,-0.025
0.386,-0.024
0.365,-0.023
0.337,-0.021
0.305,-0.019
0.267,-0.017
0.227,-0.014
0.184,-0.011
0.139,-0.008
0.095,-0.005
0.052,-0.002
0.011,0.001
-0.026,0.004
-0.058,0.006
-0.086,0.008
-0.108,0.010
-0.124,0.011
-0.134,0.012
-0.138,0.012
-0.137,0.012
-0.132,0.011
-0.122,0.010
-0.110,0.009
-0.095,0.008
-0.080,0.006
-0.064,0.004
-0.050,0.003
-0.038,0.001
-0.028,0.000
-0.021,-0.001
-0.019,-0.001
-0.021,-0.002
-0.027,-0.002
-0.037,-0.002
-0.051,-0.001
-0.068,0.000
-0.088,0.001
-0.111,0.003
-0.135,0.004
-0.160,0.006
-0.185,0.008
-0.209,0.010
-0.232,0.012
-0.252,0.013
-0.270,0.015
-0.284,0.016
-0.295,0.017
-0.302,0.017
-0.305,0.018
-0.304,0.018
-0.299,0.018
-0.291,0.017
-0.279,0.016
-0.264,0.015
-0.246,0.014
-0.226,0.012
-0.205,0.011
-0.182,0.009
-0.157,0.008
-0.133,0.006
-0.108,0.004
-0.084,0.002
-0.060,0.001
-0.037,-0.001
-0.015,-0.002
0.005,-0.004
0.023,-0.005
0.040,-0.006
0.054,-0.007
0.066,-0.007
0.075,-0.008
0.082,-0.008
0.087,-0.008
0.088,-0.008
0.088,-0.008
0.084,-0.008
0.079,-0.007
0.071,-0.006
0.062,-0.006
0.051,-0.005
0.039,-0.004
0.026,-0.003
0.014,-0.002
0.001,-0.000
-0.010,0.000
-0.020,0.001
-0.028,0.002
-0.033,0.003
-0.036,0.003
-0.035,0.003
-0.031,0.003
-0.024,0.003
-0.012,0.002
0.002,0.001
0.020,0.000
0.041,-0.001
0.064,-0.003
0.090,-0.004
0.116,-0.006
0.142,-0.008
0.168,-0.010
0.193,-0.012
0.216,-0.013
0.235,-0.015
0.251,-0.016
0.262,-0.017
0.269,-0.018
0.270,-0.018
0.265,-0.018
0.255,-0.017
0.239,-0.017
0.218,-0.015
0.191,-0.014
0.161,-0.011
0.126,-0.009
0.089,-0.007
0.050,-0.004
0.011,-0.001
-0.028,0.002
-0.066,0.004
-0.101,0.007
-0.133,0.009
-0.160,0.011
-0.182,0.013
-0.198,0.014
-0.208,0.015
-0.211,0.016
-0.207,0.015
-0.197,0.015
-0.181,0.014
